"","Population.Code","Region.Country.Area","Year","Series","Value","Footnotes","Source"
"2868",418,"Lao People's Dem. Rep.",2015,"Health personnel: Nurses and midwives personnel (per 1000 population)","1.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2869",418,"Lao People's Dem. Rep.",2020,"Health personnel: Physicians (number)","2,613",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2870",418,"Lao People's Dem. Rep.",2020,"Health personnel: Physicians (per 1000 population)","0.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2871",418,"Lao People's Dem. Rep.",2020,"Health personnel: Dentists (number)","559",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2872",418,"Lao People's Dem. Rep.",2020,"Health personnel: Dentists (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2873",418,"Lao People's Dem. Rep.",2020,"Health personnel: Pharmacists (number)","1,664",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2874",418,"Lao People's Dem. Rep.",2020,"Health personnel: Pharmacists (per 1000 population)","0.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2875",418,"Lao People's Dem. Rep.",2020,"Health personnel: Nurses and midwives (number)","8,660",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2876",418,"Lao People's Dem. Rep.",2020,"Health personnel: Nurses and midwives personnel (per 1000 population)","1.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2877",418,"Lao People's Dem. Rep.",2021,"Health personnel: Physicians (number)","2,424",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2878",418,"Lao People's Dem. Rep.",2021,"Health personnel: Physicians (per 1000 population)","0.3",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2879",428,"Latvia",2005,"Health personnel: Physicians (number)","6,628",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2880",428,"Latvia",2005,"Health personnel: Physicians (per 1000 population)","3.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2881",428,"Latvia",2005,"Health personnel: Dentists (number)","1,421",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2882",428,"Latvia",2005,"Health personnel: Dentists (per 1000 population)","0.6",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2883",428,"Latvia",2005,"Health personnel: Pharmacists (number)","1,279",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2884",428,"Latvia",2005,"Health personnel: Pharmacists (per 1000 population)","0.6",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2885",428,"Latvia",2005,"Health personnel: Nurses and midwives (number)","11,656",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2886",428,"Latvia",2005,"Health personnel: Nurses and midwives personnel (per 1000 population)","5.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2887",428,"Latvia",2010,"Health personnel: Physicians (number)","6,517",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2888",428,"Latvia",2010,"Health personnel: Physicians (per 1000 population)","3.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2889",428,"Latvia",2010,"Health personnel: Dentists (number)","1,488",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2890",428,"Latvia",2010,"Health personnel: Dentists (per 1000 population)","0.7",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2891",428,"Latvia",2010,"Health personnel: Pharmacists (number)","1,433",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2892",428,"Latvia",2010,"Health personnel: Pharmacists (per 1000 population)","0.7",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2893",428,"Latvia",2010,"Health personnel: Nurses and midwives (number)","10,922",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2894",428,"Latvia",2010,"Health personnel: Nurses and midwives personnel (per 1000 population)","5.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2895",428,"Latvia",2015,"Health personnel: Physicians (number)","6,324",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2896",428,"Latvia",2015,"Health personnel: Physicians (per 1000 population)","3.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2897",428,"Latvia",2015,"Health personnel: Dentists (number)","1,419",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2898",428,"Latvia",2015,"Health personnel: Dentists (per 1000 population)","0.7",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2899",428,"Latvia",2015,"Health personnel: Pharmacists (number)","1,574",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2900",428,"Latvia",2015,"Health personnel: Pharmacists (per 1000 population)","0.8",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2901",428,"Latvia",2015,"Health personnel: Nurses and midwives (number)","9,661",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2902",428,"Latvia",2015,"Health personnel: Nurses and midwives personnel (per 1000 population)","4.9",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2903",428,"Latvia",2020,"Health personnel: Physicians (number)","6,346",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2904",428,"Latvia",2020,"Health personnel: Physicians (per 1000 population)","3.3",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2905",428,"Latvia",2020,"Health personnel: Dentists (number)","1,362",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2906",428,"Latvia",2020,"Health personnel: Dentists (per 1000 population)","0.7",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2907",428,"Latvia",2020,"Health personnel: Pharmacists (number)","1,644",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2908",428,"Latvia",2020,"Health personnel: Pharmacists (per 1000 population)","0.9",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2909",428,"Latvia",2020,"Health personnel: Nurses and midwives (number)","8,348",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2910",428,"Latvia",2020,"Health personnel: Nurses and midwives personnel (per 1000 population)","4.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2911",428,"Latvia",2021,"Health personnel: Pharmacists (number)","1,651",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2912",428,"Latvia",2021,"Health personnel: Pharmacists (per 1000 population)","0.9",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2913",422,"Lebanon",2001,"Health personnel: Physicians (number)","11,505",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2914",422,"Lebanon",2001,"Health personnel: Physicians (per 1000 population)","2.6",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2915",422,"Lebanon",2001,"Health personnel: Dentists (number)","4,283",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2916",422,"Lebanon",2001,"Health personnel: Dentists (per 1000 population)","1.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2917",422,"Lebanon",2001,"Health personnel: Pharmacists (number)","3,359",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2918",422,"Lebanon",2001,"Health personnel: Pharmacists (per 1000 population)","0.8",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2919",422,"Lebanon",2001,"Health personnel: Nurses and midwives (number)","4,157",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2920",422,"Lebanon",2001,"Health personnel: Nurses and midwives personnel (per 1000 population)","0.9",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2921",422,"Lebanon",2005,"Health personnel: Pharmacists (number)","4,105",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2922",422,"Lebanon",2005,"Health personnel: Pharmacists (per 1000 population)","0.9",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2923",422,"Lebanon",2005,"Health personnel: Nurses and midwives (number)","4,720",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2924",422,"Lebanon",2005,"Health personnel: Nurses and midwives personnel (per 1000 population)","1.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2925",422,"Lebanon",2010,"Health personnel: Physicians (number)","11,583",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2926",422,"Lebanon",2010,"Health personnel: Physicians (per 1000 population)","2.3",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2927",422,"Lebanon",2010,"Health personnel: Dentists (number)","5,395",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2928",422,"Lebanon",2010,"Health personnel: Dentists (per 1000 population)","1.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2929",422,"Lebanon",2010,"Health personnel: Pharmacists (number)","5,508",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2930",422,"Lebanon",2010,"Health personnel: Pharmacists (per 1000 population)","1.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2931",422,"Lebanon",2010,"Health personnel: Nurses and midwives (number)","8,791",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2932",422,"Lebanon",2010,"Health personnel: Nurses and midwives personnel (per 1000 population)","1.8",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2933",422,"Lebanon",2015,"Health personnel: Physicians (number)","13,738",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2934",422,"Lebanon",2015,"Health personnel: Physicians (per 1000 population)","2.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2935",422,"Lebanon",2015,"Health personnel: Dentists (number)","5,527",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2936",422,"Lebanon",2015,"Health personnel: Dentists (per 1000 population)","0.9",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2937",422,"Lebanon",2015,"Health personnel: Pharmacists (number)","7,590",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2938",422,"Lebanon",2015,"Health personnel: Pharmacists (per 1000 population)","1.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2939",422,"Lebanon",2015,"Health personnel: Nurses and midwives (number)","10,071",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2940",422,"Lebanon",2015,"Health personnel: Nurses and midwives personnel (per 1000 population)","1.6",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2941",422,"Lebanon",2018,"Health personnel: Physicians (number)","14,431",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2942",422,"Lebanon",2018,"Health personnel: Physicians (per 1000 population)","2.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2943",422,"Lebanon",2018,"Health personnel: Dentists (number)","7,001",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2944",422,"Lebanon",2018,"Health personnel: Dentists (per 1000 population)","1.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2945",422,"Lebanon",2018,"Health personnel: Pharmacists (number)","8,868",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2946",422,"Lebanon",2018,"Health personnel: Pharmacists (per 1000 population)","1.5",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2947",422,"Lebanon",2018,"Health personnel: Nurses and midwives (number)","11,479",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2948",422,"Lebanon",2018,"Health personnel: Nurses and midwives personnel (per 1000 population)","1.9",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2949",422,"Lebanon",2019,"Health personnel: Physicians (number)","15,131",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2950",422,"Lebanon",2019,"Health personnel: Physicians (per 1000 population)","2.6",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2951",426,"Lesotho",2003,"Health personnel: Physicians (number)","89",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2952",426,"Lesotho",2003,"Health personnel: Physicians (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2953",426,"Lesotho",2003,"Health personnel: Dentists (number)","3",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2954",426,"Lesotho",2003,"Health personnel: Dentists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2955",426,"Lesotho",2003,"Health personnel: Pharmacists (number)","3",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2956",426,"Lesotho",2003,"Health personnel: Pharmacists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2957",426,"Lesotho",2003,"Health personnel: Nurses and midwives (number)","1,123",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2958",426,"Lesotho",2003,"Health personnel: Nurses and midwives personnel (per 1000 population)","0.6",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2959",426,"Lesotho",2010,"Health personnel: Physicians (number)","138",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2960",426,"Lesotho",2010,"Health personnel: Physicians (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2961",426,"Lesotho",2010,"Health personnel: Nurses and midwives (number)","1,328",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2962",426,"Lesotho",2010,"Health personnel: Nurses and midwives personnel (per 1000 population)","0.7",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2963",426,"Lesotho",2018,"Health personnel: Physicians (number)","998",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2964",426,"Lesotho",2018,"Health personnel: Physicians (per 1000 population)","0.5",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2965",426,"Lesotho",2018,"Health personnel: Dentists (number)","159",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2966",426,"Lesotho",2018,"Health personnel: Dentists (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2967",426,"Lesotho",2018,"Health personnel: Pharmacists (number)","398",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2968",426,"Lesotho",2018,"Health personnel: Pharmacists (per 1000 population)","0.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2969",426,"Lesotho",2018,"Health personnel: Nurses and midwives (number)","6,866",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2970",426,"Lesotho",2018,"Health personnel: Nurses and midwives personnel (per 1000 population)","3.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2971",426,"Lesotho",2019,"Health personnel: Dentists (number)","37",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2972",426,"Lesotho",2019,"Health personnel: Dentists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2973",430,"Liberia",2004,"Health personnel: Physicians (number)","103",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2974",430,"Liberia",2004,"Health personnel: Physicians (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2975",430,"Liberia",2004,"Health personnel: Dentists (number)","3",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2976",430,"Liberia",2004,"Health personnel: Dentists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2977",430,"Liberia",2004,"Health personnel: Pharmacists (number)","29",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2978",430,"Liberia",2004,"Health personnel: Pharmacists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2979",430,"Liberia",2004,"Health personnel: Nurses and midwives (number)","1,035",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2980",430,"Liberia",2004,"Health personnel: Nurses and midwives personnel (per 1000 population)","0.3",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2981",430,"Liberia",2008,"Health personnel: Physicians (number)","51",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2982",430,"Liberia",2008,"Health personnel: Physicians (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2983",430,"Liberia",2008,"Health personnel: Dentists (number)","4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2984",430,"Liberia",2008,"Health personnel: Dentists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2985",430,"Liberia",2008,"Health personnel: Pharmacists (number)","9",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2986",430,"Liberia",2008,"Health personnel: Pharmacists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2987",430,"Liberia",2008,"Health personnel: Nurses and midwives (number)","978",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2988",430,"Liberia",2008,"Health personnel: Nurses and midwives personnel (per 1000 population)","0.3",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2989",430,"Liberia",2010,"Health personnel: Physicians (number)","90",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2990",430,"Liberia",2010,"Health personnel: Physicians (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2991",430,"Liberia",2010,"Health personnel: Pharmacists (number)","46",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2992",430,"Liberia",2010,"Health personnel: Pharmacists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2993",430,"Liberia",2010,"Health personnel: Nurses and midwives (number)","1,805",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2994",430,"Liberia",2010,"Health personnel: Nurses and midwives personnel (per 1000 population)","0.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2995",430,"Liberia",2015,"Health personnel: Physicians (number)","168",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2996",430,"Liberia",2015,"Health personnel: Physicians (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2997",430,"Liberia",2018,"Health personnel: Physicians (number)","246",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2998",430,"Liberia",2018,"Health personnel: Physicians (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"2999",430,"Liberia",2018,"Health personnel: Dentists (number)","24",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3000",430,"Liberia",2018,"Health personnel: Dentists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3001",430,"Liberia",2018,"Health personnel: Pharmacists (number)","1,071",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3002",430,"Liberia",2018,"Health personnel: Pharmacists (per 1000 population)","0.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3003",430,"Liberia",2018,"Health personnel: Nurses and midwives (number)","9,415",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3004",430,"Liberia",2018,"Health personnel: Nurses and midwives personnel (per 1000 population)","1.9",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3005",430,"Liberia",2019,"Health personnel: Dentists (number)","7",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3006",430,"Liberia",2019,"Health personnel: Dentists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3007",434,"Libya",2004,"Health personnel: Physicians (number)","7,070",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3008",434,"Libya",2004,"Health personnel: Physicians (per 1000 population)","1.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3009",434,"Libya",2004,"Health personnel: Dentists (number)","850",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3010",434,"Libya",2004,"Health personnel: Dentists (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3011",434,"Libya",2004,"Health personnel: Pharmacists (number)","1,130",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3012",434,"Libya",2004,"Health personnel: Pharmacists (per 1000 population)","0.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3013",434,"Libya",2004,"Health personnel: Nurses and midwives (number)","27,160",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3014",434,"Libya",2004,"Health personnel: Nurses and midwives personnel (per 1000 population)","4.8",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3015",434,"Libya",2009,"Health personnel: Physicians (number)","12,009",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3016",434,"Libya",2009,"Health personnel: Physicians (per 1000 population)","1.9",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3017",434,"Libya",2009,"Health personnel: Dentists (number)","3,792",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3018",434,"Libya",2009,"Health personnel: Dentists (per 1000 population)","0.6",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3019",434,"Libya",2009,"Health personnel: Pharmacists (number)","2,275",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3020",434,"Libya",2009,"Health personnel: Pharmacists (per 1000 population)","0.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3021",434,"Libya",2009,"Health personnel: Nurses and midwives (number)","42,982",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3022",434,"Libya",2009,"Health personnel: Nurses and midwives personnel (per 1000 population)","6.8",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3023",434,"Libya",2014,"Health personnel: Physicians (number)","13,095",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3024",434,"Libya",2014,"Health personnel: Physicians (per 1000 population)","2.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3025",434,"Libya",2014,"Health personnel: Dentists (number)","4,583",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3026",434,"Libya",2014,"Health personnel: Dentists (per 1000 population)","0.8",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3027",434,"Libya",2014,"Health personnel: Pharmacists (number)","3,928",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3028",434,"Libya",2014,"Health personnel: Pharmacists (per 1000 population)","0.6",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"3029",434,"Libya",2014,"Health personnel: Nurses and midwives (number)","43,216",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
